q11_id,q12_age_int,q13_age_attd,q14_no_game,q15_team_sup,q16_attd_who,mar28,apr17,may2,may9,may23,june6,june27,july4,july24,july31,aug15,q18_game_last,q19_sport_fx,q21,q22,q23,q24,q25,q26,q27,q28,q29,q210,q211,q3,q41,q42,q43,q44,q45,q46,q51,q52,q53,q54,q55,q56,q57,q58,q61,q62,q63,q64,q65,q71,q711,q712,q72,q721,q722,q723,q73,q731,q732,q74,q741,q742,q75,q751,q81,q82,q83,q84,q85,q91,q911,q912,q92,q921,q922,q923,q924,q93,q931,q932,q933,q934,q94,q941,q942,q943,q95,q951,q952,q953,q10a,q10b,q10c,q10d,q10e,q10f,q11a,q11b,q11c,q11d,q11e,q11f,q11g,q12a,q12b,q12c,q12d,q131,q132,q133,q134,q135,q136,q137,q138,q139,q141,q142,q143,q144,q145,q146,q151,q152,q153,q154,q155,q156,q157,q158,q159,q1510,q16,q17,q18,q18b,q19,q20,q21_agev152,q22_sexv153,q23_postcode,q24a,q24b,q24c,q24d,q24e,q24f,q25_incomev161
647,29,25,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,5,5,4,4,7,7,5,5,2,4,3,5,3,1,3,4,6,6,2,4,1,1,25,25,25,15,10,5,5,6,6,6,7,7,6,6,7,7,7,5,5,5,10,30,10,20,30,4,4,4,6,6,4,5,6,3,3,3,2,1,4,4,4,3,5,6,5,6,6,5,5,5,5,4,2,2,6,2,6,3,4,4,1,1,1,6,6,4,4,3,2,2,4,2,5,2,3,6,6,7,7,5,7,7,6,7,7,2,7,7,1, ,2,1,1, ,5,1,2216,1,0,0,0,0,0,6
20,10,38,0,2,3,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,7,7,1,4,2,7,7,6,6,6,4,2,3,3,3,1,5,4,5,5,4,4,6,5,15,15,15,15,40,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,20,20,20,20,20,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,2,6,6,6,6,3,3,6,6,5,5,6,1,2,4,3,2,2,1,2,4,1, ,1, ,1, ,6,2,2219,1,0,0,0,0,0,4
254,28,28,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,3,7,7,6,7,1,4,5,7,5,2,2,6,3,2,2,5,3,2,2,2,6,6,2,2,3,4,15,25,25,25,10,4,4,5,4,3,5,4,6,6,5,6,6,6,4,4,10,30,20,20,20,5,5,4,5,5,5,4,5,5,5,4,4,4,6,6,6,6,5,5,5,5,5,5,5,4,4,5,4,4,6,5,6,4,4,2,1,1,1,6,6,6,6,6,6,6,6,6,7,7,2,2,2,7,5,3,6,2,6,4,6,1,3,3,1, ,1, ,1, ,3,2,2219,0,1,0,0,0,0,7
532,20,20,2,1,3,1,0,1,1,1,1,1,1,1,1,1,1, ,1,1,7,7,1,1,5,5,7,5,3,7,4,4,4,4,4,4,4,4,7,7,7,1,4,4,30,25,20,15,10,5,5,7,5,5,6,6,7,7,7,7,7,7,7,7,25,20,15,10,30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,5,7,7,7,7,5,5,5,5,5,7,7,5,7,4,6,4,4,1,4,4,1, ,1, ,1, ,3,1,2222,1,0,0,0,0,0,3
827,10,10,10,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,7,7,5,5,7,1,4,2,7,4,7,6,7,7,7,7,7,7,7,7,7,4,6,7,20,20,20,20,20,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,20,20,20,20,20,5,5,5,6,6,6,6,7,5,5,6,6,3,7,7,7,7,6,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,1,1,1,7,7,1,7,7,7,7,6,7,7,7,1,7,7,7,4,3,7,7,5,3,1,1,6,7,2,1,2,1,1,1,5,2,2224,0,1,0,0,0,0,6
637,5,5,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,7,1,1,1,7,7,1,1,7,5,7,7,7,5,7,7,4,3,6,6,6,6,5,3,5,7,20,20,20,20,20,5,5,5,5,5,5,5,5,4,4,5,5,5,7,5,20,20,20,20,20,6,6,6,6,6,5,5,6,6,6,6,6,6,7,7,7,7,6,5,5,7,7,7,7,7,7,7,6,6,6,6,7,7,6,1,1,1,1,7,7,7,7,7,7,7,7,7,5,5,2,1,6,7,6,2,2,7,5,4,1,1,7,2,2,1,2,1,1,1,7,1,2227,1,0,0,0,0,0,1
736,30,30,8,1,3,1,1,0,1,1,1,1,1,1,1,1,2,3,6,6,6,7,7,6,7,6,7,6,6,7,4,4,7,6,5,3,6,6,6,6,4,3,4,6,20,20,20,20,20,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,20,20,20,20,20,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,2,2,2,2,6,6,6,1,7,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,1,6,1,6,6,1, ,1, ,1,1,5,2,2227,1,0,0,0,0,0,3
694,22,22,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,7,7,6,6,6,7,3,4,5,4,5,6,6,4,4,4,6,6,6,6,5,1,4,1,20,20,20,30,10,5,6,6,5,5,5,6,5,6,6,5,6,6,6, ,30,30,15,10,15,6,5,5,6,6,5,3,6,6,5,4,5,6,7,6,6,6,6,6,6,6,6,7,7,6,7,7,7,7,7,6,6,7,7,1,1,1,1,6,6,5,6,6,6,6,7,6,7,6,2,6,5,4,6,5,5,4,6,2,4,4,6,6,1, ,1, ,1, ,3,1,2228,0,1,0,0,0,0,7
253,35,35,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,7,7,7,7,1,5,7,5,1,7,7,7,5,7,5,7,4,7,7,1,1,4,2,7,7,15,40,20,15,10,4,4,3,3,2,3,4,3,4,3,5,5,5,5,4,30,20,20,20,10,6,6,6,5,5,4,5,5,6,5,7,7,6,7,7,7,7,4,5,6,3,7,7,6,5,5,4,6,5,5,5,6,6,6,4,3,3,2,6,5,6,6,4,5,6,5,6,7,7,1,6,7,7,7,5,7,4,7,3,7,3,7,4,1, ,1, , , ,7,1,2228,0,1,0,0,0,0,4
457,25,25,3,2,3,1,1,1,1,1,1,1,1,1,1,1,2,3,7,7,7,7,7,3,7,7,7,7,4,7,7,4,7,7,7,4,7,7,7,7,6,6,6,7,30,15,15,15,15,5,5,4,5,3,5,4,5,5,5,6,6,6,7,7,10,40,15,25,10,6,6,6,7,7,7,5,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,1,1,1,7,7,7,7,7,6,7,7,7,7,7,7,5,7,6,1,1,6,3,3,5,6,5,4,1,1, ,2,1,1, ,4,2,2230,0,1,0,0,0,0, 
329,66,24,0,1, ,0,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,7,7,5,1,4,2,2,2,2,2,1,2,1,6,6,5,5,3,3,30,15,20,30,5,4,4,4,4,4,4,4,3,3,5,5,4,5,7,4,15,25,15,15,30,6,6,5,6,6,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,6,6,6,6,2,2,2,2,7,7,7,7,6,7,7,7,7,7,7,4,7,6,5,6,2,5,6,5,3,4,1,6,3,1, ,1, ,1,1,4,2,2233,0,1,0,0,0,0,1
1199,5,5,8,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,7,1,7,7,5,7,7,1,7,4,7,4,7,7,7,7,7,7,7,7,7,7,4,4,1,7,50,25,20,10,0,5,5,6,5,4,5,4,7,6,5,6,6,7,6,4,30,30,10,20,10,7,7,5,7,6,6,6,7,7,7,7,7,7,6,6,6,6,7,6,7,6,6,4,4,4,4,4,4,4,7,4,7,4,4,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,5,7,7,7,7,7,7,7,5,6,1,7,5,1, ,1, ,1, ,3,2,2234,0,1,0,0,0,0,6
951,20,28,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,7,7,7,7,6,1,5,7,7,4,4,7,6,4,7,7,6,2,7,7,7,5,7,6,4,5,20,20,20,10,10,6,6,6,6,6,6,5,5,5,6,5,6,5,6,5,20,20,10,20,20,6,6,4,6,6,6,6,7,6,6,6,5,5,7,6,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,6,7,5,7,7,1,4,2,6,1,1,1,4,4,1, ,1, ,1, ,6,2,2234,0,1,0,0,0,0,6
858,25,26,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,4,6,6,6,7,4,5,7,1,7,1,4,7,7,3,6,6,5,4,7,7,7,7,5,5,1,5,40,20,10,20,10,5,5,5,5,5,5,7,5,7,7,6,6,6,7,7,20,40,30,5,5,6,5,5,6,7,6,5,7,5,5,5,7,7,6,7,7,6,6,6,5,5,6,6,6,6,6,6,5,5,7,5,7,5,7,1,1,1,1,7,6,2,6,7,7,7,6,7,7,7,1,4,7,7,1,7,7,7,7,7,7,4,7,2,1, ,1, ,1,1,3,1,2234,0,1,0,0,0,0,6
564,9,47, ,2,2,0,1,1,1,1,1,1,1,1,0,1,1,3,7,7,5,7,6,1,2,1,4,4,2,5,5,2,3,5,4,3,5,5,6,6,4,2,1,1,20,20,20,30,10,4,4,4,4,3,3,5,4,4,4,5,5,5,4,4,20,20,20,20,20,4,4,4,5,5,6,3,5,4,4,5,4,4,5,5,5,5,5,5,5,5,6,5,6,5,6,5,4,4,6,2,5,1,1,3,1,1,1,4,5,4,5,6,5,5,5,5,5,6,3,2,5,7,5,5,5,7,6,3,3,1,7,2,2,1,1, ,1,1,6,2,2234,0,1,0,0,0,0,6
1003,40,40,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,4,2,4,3,6,2,4,1,3,2,6,7,6,6,6,5,6,4,6,6,6,6,6,5,4,4,15,25,20,35,5,5,4,4,5,3,4,4,4,3,4,5,5,5,5,4,30,20,20,20,10,4,4,5,4,5,4,5,5,5,5,5,4,6,5,3,4,6,4,5,5,4,6,5,6,6,6,5,6,5,6,5,4,5,4,4,2,2,1,6,5,4,4,5,5,4,4,6,7,7,6,6,6,6,5,2,6,6,4,3,3,4,6,5,1, ,2,6,1, ,6,2,2250,0,1,0,0,0,0,4
622,5,8,5,2,3,0,1,0,0,0,0,0,0,1,1,1,1,3,6,4,7,7,1,7,5,1,6,3,6,5,5,6,6,7,4,3,5,4,6,3,1,1,1,1,25,20,20,20,20,4,4,5,5,5,5,5,6,6,6,6,6,6,4,4,25,20,15,25,15,3,5,2,5,6,6,5,6,5,4,6,6,6,6,6,6,6,6,5,5,6,6,5,5,5,5,6,5,6,6,6,6,6,6,3,2,2,2,6,6,5,4,6,4,5,6,6,7,6,3,6,3,4,5,3,6,7,6,4,7,3,7,4,1,1,2,1,1,1,7,2,2250,0,1,0,0,0,0,2
86,5,1, ,2,3,1,1,0,1,0,1,1,1,1,1,0,2,1,7,1,7,7,1,7,7,1,7,7,7,4,7,4,7,7,7,4,6,6,7,7,4,1,1,1,20,40,20,10,10,5,4,5,5,4,5,6,5,4,4,5,5,6,5,3,30,10,20,10,30,6,4,4,5,6,4,6,6,5,6,6,6,3,6,6,6,6,5,6,6,6,6,4,6,4,6,5,6,1,6,1,6,6,4,1,1,1,1,7,7,5,6,7,7,7,7,7,4,4,1,1,7,7,1,4,7,1,7,7,7,1,1,1,2,1,2,1,1,1,3,1,2251,0,1,0,0,0,0,6
1002,12,32,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,7,5,1,7,7,7,4,7,7,7,4,7,7,7,7,7,7,7,5,4,3,5,3,6,3,3,10,25,25,25,15,6,5,6,6,5,5,5,7,6,6,6,5,5,7,7,40,20,10,10,20,4,4,4,5,5,7,4,7,5,5,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,2,2,2,2,7,7,7,7,7,7,7,7,7,2,4,1,1,4,7,6,1,7,7,4,1,1,1,7,7,2, ,2, ,1,2,5,2,2251,1,0,0,0,0,0,3
952,13,17, ,2, ,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,7,7,7,1,7,1,7,7,7,6,6,7,7,7,7,7,7,7,7,7,6,7,20,20,20,20,20,6,6,6,6,6,7,6,7,6,7,7,7,7,7,7,20,20,20,20,20,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,5,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,7,5,2,2,2,6,4,6,6,4,7,7,4,6,7,7,1,1,7,7,2,7,7,7,7,7,7,7,7,3,2,1,2,1,1,1,4,2,2251,0,1,0,0,0,0,1
65,50,22,5,1,3,1,0,1,1,1,1,1,1,1,1,1,2,3,5,2,7,7,6,6,7,7,3,2,2,6,7,3,5,3,7,2,6,6,7,7,4,6,3,4,20,30,10,30,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,20,20,20,20,20,5,7,6,7,7,7,7,6,7,7,7,7,7,7,7,7,7,5,5,5,6,7,5,6,6,7,5,7,6,7,5,7,4,3,1,1,1,1,6,7,7,7,7,6,7,5,6,7,4,1,2,7,7,6,2,6,7,4,4,7,3,7,4,1, ,1, ,1, ,6,1,2257,1,0,0,0,0,0,2
661,38,37,5,1, ,0,1,1,0,1,1,1,1,1,1,1,1,3,2,6,6,6,5,2,4,6,6,6,3,5,4,1,3,4,4,1,2,4,4,4,2,2,2,3,20,50,10,10,10,4,4,4,4,3,4,3,4,4,3,5,5,5,4,3,20,10,10,10,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,4,4,4,4,5,3,4,3,4,6,6,4,2,4,4,4,2,2,6,4,2,6,2,6,2,1, ,1, ,1, ,5,1,2257,0,1,0,0,0,0,5
704,6,6,2,2,2,1,1,1,1,1,0,1,1,1,1,1,1,2,7,7,7,7,5,7,7,1,7,2,7,4,7,6,7,7,7,5,7,6,7,7,6,5,5,7,20,20,25,25,5,5,5,6,5,5,6,5,6,6,6,6,6,6,7,6,10,15,15,25,25,6,5,6,6,6,6,7,7,7,7,7,7,6,7,7,7,7,6,7,7,5,7,7,6,6,6,7,7,7,7,6,6,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,2,6,7,7,3,6,7,7,7,6,7,5,7,5,1, ,1, ,1, ,6,2,2258,0,1,0,0,0,0,5
160,5,10,5,2,3,1,1,1,0,1,1,0,0,1,1,1,2,1,6,1,6,7,7,4,7,2,7,6,6,6,6,6,7,7,6,5,6,5,7,7,6,3,3,7,40,15,15,15,15,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,20,20,25,20,15,7,6,6,6,6,6,5,7,6,6,6,6,6,7,6,6,7,6,6,6,6,6,6,5,6,7,6,6,6,6,6,6,6,6,1,1,1,1,7,7,7,7,6,6,7,7,7,7,7,6,5,6,6,4,4,6,6,6,4,4,4,6,4,2,1,1, ,1,1,5,2,2259,1,0,0,0,0,0,3
62,1,10,10,2,2,0,1,1,1,1,1,1,0,1,0,1,1,3,7,6,6,5,3,7,6,6,5,3,7,4,7,6,5,7,7,6,6,6,6,6,5,5,4,4,20,30,20,20,10,5,5,5,5,4,5,4,6,6,5,5,5,5,5,4,10,10,10,10,60,6,6,7,5,6,6,6,5,4,4,5,4,4,7,7,7,7,7,6,7,7,6,6,6,5,5,5,5,5,6,5,6,6,6,4,2,2,1,6,6,6,6,5,5,5,5,6,7,7,6,4,6,5,4,4,4,6,5,5,5,3,5,3,2,1,1, ,1,1,3,1,2261,0,1,0,0,0,0,6
811,12,12,10,1,2,0,1,1,1,1,1,1,1,1,1,1,2,1,6,7,5,7,4,4,6,3,4,4,5,7,5,3,3,6,5,3,4,4,5,5,4,5,2,2,40,20,20,10,10,4,4,5,4,5,4,5,5,5,5,5,5,3,3, ,30,30,10,20,10,3,3,2,4,3,4,4,4,3,3,4,4,3,5,5,4,5,7,7,5, ,5,5,5,4,5,3,5,4,4,3,3,4,3,4,2,1,1,4,4,3,4,5,3,4,4,5,6,6,5,6,5,6,4,2,6,4,3,2,4,1,4,4,2,1,2,2,1,1,7,2,2261,0,1,0,0,0,0,3
61,46,46,1,1,2,1,0,1,1,1,1,1,1,0,0,0,1,3,7,7,7,7,4,1,3,7,7,3,2,5,2,2,3,3,2,1,6,4,7,7,6,5,2,4,15,15,10,50,10,6,4,7,6,7,7,7,7,7,5,7,7,7,6,5,10,60,10,10,10,5,7,4,7,7,6,5,7,5,5,7,6,5,7,7,7,7,7,7,7,7,6,5,6,5,5,6,7,6,7,5,6,7,7,4,2,1,1,7,6,6,7,4,5,5,6,7,4,5,3,5,7,6,4,4,7,7,5,2,2,1,7,4,1, ,1, ,1, ,6,2,2261,0,1,0,0,0,0,6
920,10,10,11,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,7,7,6,7,7,6,7,1,5,4,4,7,6,6,6,7,6,3,7,4,7,7,4,4,5,5,40,30,10,10,10,6,5,5,6,4,5,5,5,6,6,6,6,6,5,5,10,10,40, ,40,6,4,3,5,7,3,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,7,6,6,5,4,2,2,2,2,7,7,7,6,7,7,7,7,5,6,7,1,6,6,6,5,4,4,1,7,3,5,1,1,5,2,1,1, ,1, ,6,2,2262,0,1,0,0,0,0,4
686,16, ,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,4,4,7,7,4,4,1,6,2,7,4,7,7,7,7,7,4,4,7,7,7,4,4,4,7,20,15,10,30,10,4,5,6,4,4,4,5,4,4,4,4,4,5,4, ,10,15,10,50,15,6,4,4,4,4,2,5,4,4,4,5,5,4,7,6,6,4,4,4,4,4,7,4,4,4,6,4,5,4,4,7,6,4,4,2,2,1,1,6,7,4,6,6,6,6,6,6,7,7,1,4,6,7,7,4,6,2,6,1,1,1,2,2,1, ,1, ,1, ,7,2,2284,0,1,0,0,0,0,7
873,60,60,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,6,6,6,7,7,4,4,7,7,3,3,7,5,5,5,3,5,3,7,7,7,7,7,7,7,7,50,25,10,10,5,4,4,4,4,3,4,3,5,5,3,6,6,6,5,5,30,20,15,15,20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,4,6,7,7,7,7,1,7,7,7,7,7,7,4,7,7,5,7,3,2,2,5,2,5,1,5,5,1, ,1, ,1, ,7,2,2289,0,1,0,0,0,0,7
1006,5,6, ,2, ,0,0,0,0,0,0,0,0,0,0,0,1, ,7,1,2,4,4,7,4,1,7,5,6,4,7,6,5,6,7,4,6,6,7,7,4,4,4,5,70,10,5,10,5,5,5,4,6,4,5,5,5,5,6,6,6,6,5,4,15,15,10,50,10,4,5,4,5,5,4,5,5,4,5,5,4, ,6,7,6,5,5,5,4,5,6,6,6,5,5,7,4,5,7,4,5,4,6,2,1,1,1,6,6,3,4,5,5,5,6,5,7,6,3,5,7,6,4,7,7,7,7,7,5,6,7,3,2,2,2,1,1,2,3,1,2324,0,1,0,0,0,0,5
298,8,8,11,1,2,1,0,1,1,0,0,0,0,0,0,0,2,3,7,6,7,7,4,5,7,1,5,3,7,7,6,3,7,7,6,3,6,5,7,7,4,2,2,4,40,30,15,10,3,5,5,5,5,4,4,3,6,5,4,5,4,6,5,5,10,5,30,40,15,5,5,5,5,4,5,5,5,4,3,4,3,3,6,6,6,6,5,5,5,4,6,6,5,5,6,5,6,6,7,5,5,6,7,1,1,1,1,6,6,4,5,6,5,4,5,5,7,6,3,4,7,7,4,6,7,7,7,7,6,4,7,3,2,2,2,2,1,2,7,2,2422,0,1,0,0,0,0,1
933, , ,8,2,2,1,1,1,1,0,0,1,1,1,1,1,1,2,7,6,6,6,6,4,2,5,5,2,6,7,4,5,5,4,4,4,4,3,6,6,4,3,3,4,20,20,20,20,20,5,4,5,4,4,3,5,6,5,4,7,6,6,6,5,10,30,20,30,10,6,5,6,6,5,2,4,6,4,3,5,5,5,6,6,6,6,5,5,5,2,5,5,5,5,6,6,6,5,6,4,5,4,5,4,2,2,1,6,6,3,5,6,6,5,4,5,6,6,1,6,7,7,4,1,7,7,3,4,7,1,6,4,1, ,1, ,1, ,6,2,2429,0,1,0,0,0,0,3
305,6,20,12,1, ,1,0,0,1,0,1,0,0,1,0,0,1,4,7,7,7,7,7,7,7,7,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,20,25,15,15,7,7,7,7,7,7,6,7,6,7,7,7,7,7,7,20,20,20,30,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,2,1,1,1,4,2,2431,1,0,0,0,0,0,1
875,10,10,5,1,2,0,1,0,0,1,1,0,1,0,1,0,1,1,7,7,7,7,1,7,1,7,7,3,7,4,7,7,7,6,6,4,7,7,7,7,5,1,1,4,50,10,10,10,10,5, , ,5, , , ,5, , ,5,5, ,5, ,30,10,10,20,20,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,7,7,7,7,7,7,6,6,6,6,6,6,6,1,1,1,1,7,7,7,7,4,7,7,7,7,7,4,1,1,7,7,1,2,7,7,3,1,5,1,7,1,1, ,1, ,1, ,7,1,2444,0,1,0,0,0,0,1
1207,56,56,0,1,2,1,0,1,0,1,1,0,0,0,1,0,1,3,5,7,7,7,3,4,7,7,4,2,2,7,4,2,4,4,2,2,7,5,7,7,4,2,2,2,10,20,10,50,10,5,5,5,5,5,5,5,5,5,5,6,6,6,4,4,10,50,10,20,10,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,4,4,4,4,5,7,5,3,6,5,5,5,5,5,5,5,7,1,1,1,1,7,7,3,5,5,5,6,5,6,7,5,1,2,7,7,7,7,7,3,7,1,7,3,4,2,2,1,2,1,1,1,7,1,2446,0,1,0,0,0,0,4
428,5,31,0,2,2,0,0,0,0,0,1,0,0,0,1,0,1,2,6,5,5,6,2,7,5,1,6,2,5,6,6,7,5,7,5,4,6,3,6,6,4,2,1,4,30,25,20,15,10,5,5,5,6,6,6,5,7,7,6,5,6,6,6,5,20,26,20,30,4,5,4,4,5,4,5,5,6,5,5,4,5,4,6,7,7,6,6,5,5,6,6,6,6,6,6,6,6,5,6,5,6,5,5,1,1,1,1,6,6,5,6,5,6,6,5,6,7,7,4,5,6,6,2,5,5,6,7,5,4,4,7,7,2,1,1, ,1,1,6,2,2450,0,1,0,0,0,0,3
896,24,24,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,6,7,7,3,5,7,7,4,4,6,6,5,6,7,5,3,5,5,6,6,5,5,4,3,25,25,25,15,10,4,5,4,4,4,5,5,5,4,4,6,6,6,5,4,20,10,10,30,10,6,6,6,6,6,5,4,6,6,6,6,5,5,6,7,7,5,6,5,5,6,6,6,6,6,5,7,6,6,7,4,6,4,4,5,2,2,1,6,6,7,6,7,5,7,6,6,7,5,2,4,6,5,6,5,7,7,7,5,2,5,7,4,1, ,2,1,1, ,3,2,2500,0,1,0,0,0,0,2
1212,9,9,5,3,2,1,0,0,1,0,1,0,0,1,0,1,1, ,7,4,7,7,4,7,7,4,7,4,4,6,5,5,7,7,5,4,4,4,6,6,1,4,1,1,50,20,10,10,10,5,4,5,4,4,6,4,6,5,6,6,6,6,6,6,15,15, ,60,10,6,6,4,6,6,7,4,5,5,5,6,6,6,6,6,6,6,6,6,1, ,6,6,4,4,6,6,6,6,5,4,6,4,6,1,1,1,1,7,7,4,7,7,6,6,7,6,4,4,2,4,5,7,4,6,6,6,7,6,6,4,7,4,2,2,2, ,1, ,7,2,2525,0,1,0,0,0,0,5
220,10,13,0,2,2,0,0,0,1,0,1,0,0,0,0,1,1,2,5,4,7,7,7,7,4,1,7,1,7,5,7,7,7,7,7,7,7,7,7,7,5,6,1,7,20,30,20,20,10,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,20,20,20,20,20,6,6,6,6,6,6,6,7,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,6,7,6,7,6,7,7,7,6,6,7,7,7,1,7,2,2,1,2,1,1,1,4,2,2535,1,0,0,0,0,0,2
1118,26,20,0,3,3,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,2,7,4,5,3,7,4,1,3,6,3,4,5,4,4,2,5,5,7,7,5,4,3,5,20,25,35,15,5,5,5,4,6,5,5,5,5,5,5,4,4,5,6,4,10,30,15,30,15,6,5,6,6,6,4,4,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,7,5,6,4,5,1,1,1,1,7,7,6,6,4,5,5,6,5,7,7,2,4,6,7,7,5,6,7,6,5,7,4,7,5,1, ,2,5,1, ,5,1,2540,1,0,0,0,0,0,3
135,10,16,6,3,2,0,1,1,1,0,1,1,1,1,1,0,1,2,7,7,7,7,4,7,6,5,6,1,4,7,7,7,7,7,4,1,5,7,7,7,4,1,4,1,15,20,35,25,5,5,5,5,7,5,7,5,6,7,5,7,7,6,5,5,15,30,20,10,25,7,5,5,6,5,5,4,6,5,6,7,3,1,7,7,6,7,6,5,5,4,7,7,7,7,7,7,4,5,6,7,6,7,6,1,1,1,1,7,7,6,7,7,7,7,7,7,6,7,1,7,7,7,7,2,7,4,3,4,5,1,6,1,2,1,2,1,1,1,7,1,2541,0,1,0,0,0,0,4
309,17,17, ,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,7,7,7,7,5,7,7,1,3,1,6,4,7,5,7,7,7,6,7,7,7,7,5,1,1,6,30,30,10,20,5,7,4,7,5,4,7,7,7,5,5,7,7,7,7,7,20,20,20,20,20,5,4,7,7,7,7,7,7,7,4,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,7,4,1,1,1,1,7,7,7,7,7,4,7,4,7,7,7,1,1,7,7,1,7,7,7,7,4,4,4,7,1,1, ,1, ,1, ,3,1,2564,0,1,0,0,0,0,6
584,50,49,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,3,1,6,1,7,6,1,4,4,2,2,1,3,1,4,3,7,7,4,4,4,4,50,10,10,10,20,7,7,7,6,5,4,5,5,6,5,5,5,5,6,6,40,20,10,10,20,6,4,4,5,6,6,5,6,5,5,6,5,6,7,7,7,7,6,6,6,4,7,7,7,6,6,7,7,7,7,5,6,5,5,1,1,1,1,7,7,7,7,4,7,7,6,6,4,4,1,4,5,7,2,5,7,3,7,1,1,1,2,4,1, ,1, ,1, ,6,1,2566,1,0,0,0,0,0,3
444,26,26,1,1,2,0,0,0,0,0,0,0,0,0,1,1,1,3,2,1,3,4,1,2,3,6,7,5,3,4,2,1,2,4,3,1,2,2,3,5,3,2,1,4,20,20,20,20,20,5,5,5,5,5,3,5,5,5,5,6,5,5,5,5,10,25,10,25,30,6,5,5,5,5,6,3,5,5,5,5,5,5,6,6,6,6,6,6,6,3,4,5,5,5,4,5,6,5,5,4,5,4,4,3,1,1,1,6,6,5,6,6,5,5,5,6,2,2,5,4,4,2,2,1,3,6,3,3,3,2,6,3,1, ,1, ,1, ,3,2,2567,0,1,0,0,0,0,6
